10:38:13.14,1.0, 24.0, 29167.0, 186.0, 100.0, 31.5, 134.100006, 250.0, 3.0, 0.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0 , 9.27, -0.11, -3.10, 25.70, 1921.50, 35.75, 11.59, 102110.90, -0.71, 9.41
10:38:13.64,1.0, 24.0, 29167.0, 186.0, 100.0, 31.5, 134.100006, 250.0, 3.0, 0.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0 , 9.59, -0.37, -2.69, 25.70, 1904.25, 35.80, 11.31, 102104.58, -0.70, 9.43
10:38:14.13,1.0, 24.0, 29160.0, 223.0, 100.0, 31.5, 134.100006, 250.0, 3.0, 0.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0 , 9.31, -0.46, -3.21, 25.70, 1916.00, 35.82, 11.59, 102107.30, -0.70, 9.44
10:38:14.62,1.0, 24.0, 29160.0, 223.0, 100.0, 31.5, 134.100006, 250.0, 3.0, 0.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0 , 9.58, -2.45, -3.28, 25.68, 2066.25, 35.84, 11.74, 102104.62, -0.70, 9.43
10:38:15.13,1.0, 24.0, 29156.0, 211.0, 100.0, 31.5, 134.100006, 250.0, 3.0, 0.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0 , 9.13, -2.42, -0.80, 25.68, 2209.00, 35.85, 10.80, 102106.41, -0.70, 9.43
10:38:15.62,1.0, 24.0, 29156.0, 211.0, 100.0, 31.5, 134.100006, 250.0, 3.0, 0.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 1100.0, 1.0 , 8.50, -2.73, -4.13, 25.66, 2194.75, 35.81, 11.45, 102101.02, -0.70, 9.40
10:38:16.11,1.0, 24.0, 29157.0, 213.0, 100.0, 31.5, 134.100006, 18000.0, 1.0, 13.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 1500.0, 1.0 , 10.59, -2.77, -0.73, 25.64, 2264.00, 35.78, 11.18, 102110.98, -0.71, 9.37
10:38:16.60,1.0, 24.0, 29157.0, 213.0, 100.0, 31.5, 134.100006, 27250.0, 1.0, 18.0, 27830.0, 22889.0, 24.0, 365.0, 1120.0, 8000.0, 170.0, 2100.0, 1.0 , 7.13, 0.91, -2.65, 25.63, 2514.25, 35.79, 11.74, 102113.73, -0.71, 9.36
10:38:17.09,1.0, 24.0, 29157.0, 213.0, 100.0, 31.5, 134.100006, 250.0, 2.0, 6.0, 28635.0, 6750.0, 24.0, 312.0, 1400.0, 10000.0, 428.0, 3800.0, 1.0 , 9.63, 0.80, -2.57, 25.58, 2477.50, 35.84, 11.05, 102105.64, -0.70, 9.34
10:38:17.58,1.0, 24.0, 28013.0, 7211.0, 100.0, 31.5, 134.100006, 500.0, 1.0, 6.0, 29210.0, 0.0, 24.0, 0.0, 0.0, 0.0, 659.0, 6000.0, 1.0 , 12.23, 0.61, -1.62, 25.53, 2447.50, 35.87, 11.45, 102105.69, -0.70, 9.31
10:38:18.07,1.0, 24.0, 28013.0, 7211.0, 100.0, 31.5, 134.100006, 500.0, 2.0, 0.0, 29325.0, 0.0, 24.0, 0.0, 0.0, 0.0, 666.0, 6700.0, 1.0 , 10.85, 0.22, -1.74, 25.48, 2556.00, 35.92, 11.05, 102102.13, -0.70, 9.28
